,close,high,low,open,time,volumefrom,volumeto,timestamp,fluc
61,7.33,7.72,7.21,7.68,1526428800,2097434.81,15374197.16,2018-05-15 20:00:00,0.5099999999999998
62,6.78,7.47,6.73,7.09,1526515200,2135343.91,14477631.71,2018-05-16 20:00:00,0.7399999999999993
63,6.95,7.16,6.7,6.93,1526601600,2083526.83,14480511.47,2018-05-17 20:00:00,0.45999999999999996
64,7.24,7.58,6.67,6.94,1526688000,2728365.72,19753367.81,2018-05-18 20:00:00,0.9100000000000001
65,7.97,8.11,7.37,7.5,1526774400,2756038.19,21965624.37,2018-05-19 20:00:00,0.7399999999999993
66,7.68,8.26,7.46,7.87,1526860800,3888858.17,29866430.75,2018-05-20 20:00:00,0.7999999999999998
67,6.9,7.39,6.77,7.29,1526947200,2352962.96,16235444.42,2018-05-21 20:00:00,0.6200000000000001
68,6.34,6.72,5.94,6.48,1527033600,3670409.88,23270398.64,2018-05-22 20:00:00,0.7799999999999994
69,6.83,6.97,6.1,6.4,1527120000,3445344.02,23531699.66,2018-05-23 20:00:00,0.8700000000000001
70,6.58,6.77,6.35,6.74,1527206400,3478049.34,22885564.66,2018-05-24 20:00:00,0.41999999999999993
71,6.53,6.57,6.31,6.48,1527292800,3110827.99,20313706.77,2018-05-25 20:00:00,0.2600000000000007
72,6.47,6.59,6.33,6.54,1527379200,3650877.09,23621174.77,2018-05-26 20:00:00,0.2599999999999998
73,5.82,6.32,5.63,6.25,1527465600,4078635.74,23737660.01,2018-05-27 20:00:00,0.6900000000000004
74,6.67,6.9,5.84,6.14,1527552000,6641225.33,44296972.95,2018-05-28 20:00:00,1.0600000000000005
75,6.5,6.74,6.24,6.59,1527638400,6603677.83,42923905.9,2018-05-29 20:00:00,0.5
76,7.15,7.22,6.44,6.6,1527724800,7240908.58,51772496.35,2018-05-30 20:00:00,0.7799999999999994
77,7.09,7.36,6.95,7.16,1527811200,7018355.82,49760142.76,2018-05-31 20:00:00,0.41000000000000014
78,7.91,8.03,7.08,7.19,1527897600,7905496.08,62532473.99,2018-06-01 20:00:00,0.9499999999999993
79,8.12,8.34,7.74,8.0,1527984000,7773023.09,63116947.49,2018-06-02 20:00:00,0.5999999999999996
80,7.52,7.95,7.31,7.89,1528070400,6635872.35,49901760.07,2018-06-03 20:00:00,0.6400000000000006
81,8.1,8.24,7.36,7.64,1528156800,6371796.05,51611548.01,2018-06-04 20:00:00,0.8799999999999999
82,8.57,8.7,7.97,8.15,1528243200,7250551.89,62137229.7,2018-06-05 20:00:00,0.7299999999999995
83,8.35,8.94,8.09,8.6,1528329600,6385791.98,53321363.03,2018-06-06 20:00:00,0.8499999999999996
84,8.3,8.57,8.02,8.27,1528416000,5866116.09,48688763.55,2018-06-07 20:00:00,0.5500000000000007
85,8.05,8.39,7.99,8.17,1528502400,4305649.04,34660474.77,2018-06-08 20:00:00,0.40000000000000036
86,6.9,7.3,6.47,7.25,1528588800,6649514.69,45881651.36,2018-06-09 20:00:00,0.8300000000000001
87,7.03,7.03,6.47,6.96,1528675200,5125031.63,36028972.36,2018-06-10 20:00:00,0.5600000000000005
88,6.3,6.69,6.23,6.69,1528761600,4656098.56,29333420.93,2018-06-11 20:00:00,0.45999999999999996
89,5.95,6.15,5.59,6.07,1528848000,5109880.09,30403786.54,2018-06-12 20:00:00,0.5600000000000005
90,6.33,6.51,6.09,6.26,1528934400,4111248.58,26024203.51,2018-06-13 20:00:00,0.41999999999999993
91,5.97,6.12,5.9,6.09,1529020800,1717404.29,10252903.61,2018-06-14 20:00:00,0.21999999999999975
92,6.11,6.16,5.97,6.07,1529107200,1389837.38,8491906.39,2018-06-15 20:00:00,0.1900000000000004
93,6.17,6.24,6.05,6.07,1529193600,1453876.94,8970420.72,2018-06-16 20:00:00,0.1900000000000004
94,6.7,6.82,6.29,6.41,1529280000,5716299.4,38299205.98,2018-06-17 20:00:00,0.5300000000000002
95,6.75,6.8,6.51,6.73,1529366400,4753055.98,32083127.87,2018-06-18 20:00:00,0.29000000000000004
96,6.61,6.8,6.51,6.77,1529452800,4554104.02,30102627.57,2018-06-19 20:00:00,0.29000000000000004
97,6.37,6.63,6.25,6.57,1529539200,4908396.81,31266487.68,2018-06-20 20:00:00,0.3799999999999999
98,5.31,5.74,5.28,5.74,1529625600,5157670.97,27387232.85,2018-06-21 20:00:00,0.45999999999999996
99,5.11,5.49,5.0,5.41,1529712000,4752962.16,24287636.64,2018-06-22 20:00:00,0.4900000000000002
100,5.1,5.46,4.41,5.11,1529798400,7458483.99,38038268.35,2018-06-23 20:00:00,1.0499999999999998
101,5.61,5.78,4.94,5.18,1529884800,6273791.61,35195970.93,2018-06-24 20:00:00,0.8399999999999999
102,5.08,5.65,5.05,5.45,1529971200,3594154.76,18258306.18,2018-06-25 20:00:00,0.6000000000000005
103,5.42,5.51,5.07,5.1,1530057600,4330996.32,23474000.05,2018-06-26 20:00:00,0.4399999999999995
104,4.77,5.24,4.56,5.18,1530144000,5320334.22,25377994.23,2018-06-27 20:00:00,0.6800000000000006
105,5.16,5.26,4.93,5.06,1530230400,4678930.33,24143280.5,2018-06-28 20:00:00,0.33000000000000007
106,5.29,5.61,5.12,5.31,1530316800,5234252.28,27689194.56,2018-06-29 20:00:00,0.4900000000000002
107,5.08,5.27,4.97,5.25,1530403200,4510740.73,22914562.91,2018-06-30 20:00:00,0.2999999999999998
108,5.33,5.45,5.08,5.3,1530489600,5390227.89,28729914.65,2018-07-01 20:00:00,0.3700000000000001
109,5.02,5.34,4.95,5.24,1530576000,6041769.06,30329680.68,2018-07-02 20:00:00,0.3899999999999997
110,5.05,5.24,4.99,5.08,1530662400,3919649.57,19794230.33,2018-07-03 20:00:00,0.25
111,4.94,5.11,4.79,5.01,1530748800,4546069.95,22457585.55,2018-07-04 20:00:00,0.3200000000000003
112,4.69,4.99,4.51,4.99,1530835200,5880982.78,27581809.24,2018-07-05 20:00:00,0.4800000000000004
113,4.65,4.81,4.52,4.8,1530921600,5244404.47,24386480.79,2018-07-06 20:00:00,0.29000000000000004
114,4.52,4.67,4.48,4.62,1531008000,4817600.26,21775553.18,2018-07-07 20:00:00,0.1899999999999995
115,4.08,4.49,4.07,4.49,1531094400,3609534.37,14726900.23,2018-07-08 20:00:00,0.41999999999999993
116,3.57,3.93,3.56,3.86,1531180800,4524729.18,16153283.17,2018-07-09 20:00:00,0.3700000000000001
117,3.54,3.74,3.37,3.62,1531267200,7371501.68,26095115.95,2018-07-10 20:00:00,0.3700000000000001
118,3.35,3.46,3.21,3.46,1531353600,4571950.53,15316034.28,2018-07-11 20:00:00,0.25
119,3.41,3.66,3.31,3.34,1531440000,3481976.74,11873540.68,2018-07-12 20:00:00,0.3500000000000001
120,3.4,3.45,3.28,3.43,1531526400,1424636.64,4843764.58,2018-07-13 20:00:00,0.17000000000000037
121,3.47,3.58,3.4,3.45,1531612800,4654470.71,16151013.36,2018-07-14 20:00:00,0.18000000000000016
122,3.75,3.85,3.6,3.67,1531699200,5759999.27,21599997.26,2018-07-15 20:00:00,0.25
123,3.88,4.08,3.8,4.08,1531785600,5841354.05,22664453.71,2018-07-16 20:00:00,0.28000000000000025
124,3.77,4.0,3.74,3.91,1531872000,5670592.85,21378135.04,2018-07-17 20:00:00,0.2599999999999998
125,3.57,3.9,3.54,3.81,1531958400,5403408.55,19290168.52,2018-07-18 20:00:00,0.3599999999999999
126,3.32,3.55,3.3,3.52,1532044800,5602669.19,18600861.71,2018-07-19 20:00:00,0.25
127,3.43,3.52,3.28,3.36,1532131200,4963188.09,17023735.15,2018-07-20 20:00:00,0.2400000000000002
128,3.26,3.46,3.22,3.43,1532217600,5550520.2,18094695.85,2018-07-21 20:00:00,0.23999999999999977
129,3.14,3.4,3.12,3.4,1532304000,4764762.05,14961352.84,2018-07-22 20:00:00,0.2799999999999998
130,3.27,3.46,3.13,3.42,1532390400,2752588.78,9000965.31,2018-07-23 20:00:00,0.33000000000000007
131,3.51,3.55,3.15,3.19,1532476800,3280622.51,11514985.01,2018-07-24 20:00:00,0.3999999999999999
132,3.29,3.5,3.25,3.41,1532563200,2219043.15,7300651.96,2018-07-25 20:00:00,0.25
133,3.41,3.5,3.33,3.39,1532649600,3186128.41,10864697.88,2018-07-26 20:00:00,0.16999999999999993
134,3.35,3.47,3.33,3.43,1532736000,1440766.86,4826568.98,2018-07-27 20:00:00,0.14000000000000012
135,3.24,3.38,3.23,3.34,1532822400,1519811.75,4924190.07,2018-07-28 20:00:00,0.1499999999999999
136,2.98,3.25,2.97,3.23,1532908800,2533448.77,7549677.33,2018-07-29 20:00:00,0.2799999999999998
137,2.74,2.84,2.61,2.82,1532995200,3025462.32,8289766.76,2018-07-30 20:00:00,0.22999999999999998
138,2.62,2.72,2.53,2.7,1533081600,1851986.56,4852204.79,2018-07-31 20:00:00,0.1900000000000004
139,2.39,2.66,2.38,2.6,1533168000,2052875.63,4906372.76,2018-08-01 20:00:00,0.28000000000000025
140,2.29,2.42,2.24,2.35,1533254400,2720948.39,6230971.81,2018-08-02 20:00:00,0.17999999999999972
141,2.22,2.27,2.15,2.17,1533340800,1847584.69,4101638.01,2018-08-03 20:00:00,0.1200000000000001
142,2.32,2.34,2.23,2.23,1533427200,1588262.68,3684769.42,2018-08-04 20:00:00,0.10999999999999988
143,2.2,2.34,2.17,2.29,1533513600,1387143.6,3051715.92,2018-08-05 20:00:00,0.16999999999999993
144,2.14,2.2,2.1,2.14,1533600000,1615816.12,3457846.5,2018-08-06 20:00:00,0.10000000000000009
145,1.82,2.25,1.77,2.0,1533686400,4494779.1,8180497.96,2018-08-07 20:00:00,0.48
146,1.9,2.01,1.86,1.9,1533772800,3160816.77,6005551.86,2018-08-08 20:00:00,0.1499999999999997
147,1.66,1.8,1.65,1.78,1533859200,3119071.9,5177659.35,2018-08-09 20:00:00,0.15000000000000013
148,1.52,1.65,1.5,1.64,1533945600,1783883.25,2711502.54,2018-08-10 20:00:00,0.1499999999999999
149,1.52,1.52,1.52,1.52,1534032000,0.0,0.0,2018-08-11 20:00:00,0.0
150,1.26,1.49,1.25,1.49,1534118400,2717121.6,3423573.22,2018-08-12 20:00:00,0.24
151,1.21,1.27,1.09,1.25,1534204800,3876590.06,4690673.97,2018-08-13 20:00:00,0.17999999999999994
152,1.31,1.37,1.21,1.23,1534291200,5152285.87,6749494.49,2018-08-14 20:00:00,0.16000000000000014
153,1.72,1.75,1.32,1.32,1534377600,7692105.14,13230420.84,2018-08-15 20:00:00,0.42999999999999994
154,2.69,2.77,1.78,1.8,1534464000,16930128.45,45542045.53,2018-08-16 20:00:00,0.99
155,2.12,2.79,1.81,2.61,1534550400,26778287.41,56769969.31,2018-08-17 20:00:00,0.98
156,2.36,2.45,2.06,2.16,1534636800,15310964.25,36133875.63,2018-08-18 20:00:00,0.3900000000000001
157,2.12,2.6,2.1,2.28,1534723200,20372661.59,43190042.57,2018-08-19 20:00:00,0.5
158,2.26,2.37,2.15,2.19,1534809600,13527873.87,30572994.95,2018-08-20 20:00:00,0.2200000000000002
159,2.09,2.33,1.98,2.22,1534896000,14597694.31,30509181.11,2018-08-21 20:00:00,0.3500000000000001
160,2.13,2.19,2.04,2.12,1534982400,9043243.55,19352541.2,2018-08-22 20:00:00,0.1499999999999999
