,close,high,low,open,time,volumefrom,volumeto,timestamp,fluc
40,0.0079,0.008276,0.00775,0.008126,1525651200,4472567.86,35333.29,2018-05-06 20:00:00,0.0005260000000000004
41,0.0086,0.008749,0.007553,0.007852,1525737600,9941099.48,85493.46,2018-05-07 20:00:00,0.001196
42,0.008264,0.00879,0.008264,0.00864,1525824000,8333146.0,68865.12,2018-05-08 20:00:00,0.0005259999999999987
43,0.007887,0.008177,0.007453,0.00796,1525910400,9155186.97,72206.96,2018-05-09 20:00:00,0.0007239999999999998
44,0.007591,0.007659,0.007117,0.007388,1525996800,6667923.59,50616.21,2018-05-10 20:00:00,0.000542
45,0.007452,0.007657,0.007315,0.007657,1526083200,5489888.85,40910.65,2018-05-11 20:00:00,0.0003419999999999994
46,0.007658,0.008314,0.007293,0.00795,1526169600,8090059.71,61953.68,2018-05-12 20:00:00,0.0010210000000000002
47,0.008365,0.008438,0.007638,0.007638,1526256000,9730204.93,81393.16,2018-05-13 20:00:00,0.0007999999999999995
48,0.007974,0.008327,0.00755,0.008115,1526342400,7590496.02,60526.62,2018-05-14 20:00:00,0.000776999999999999
49,0.007845,0.008127,0.007703,0.007986,1526428800,4359061.2,34196.84,2018-05-15 20:00:00,0.00042400000000000077
50,0.006951,0.007553,0.006751,0.007419,1526515200,12706505.34,88322.92,2018-05-16 20:00:00,0.0008019999999999998
51,0.006866,0.007282,0.006589,0.007213,1526601600,5120954.27,35160.47,2018-05-17 20:00:00,0.000693
52,0.0071,0.007239,0.006752,0.006891,1526688000,4766481.93,33842.02,2018-05-18 20:00:00,0.0004869999999999996
53,0.00708,0.007295,0.006794,0.007295,1526774400,3274272.59,23181.85,2018-05-19 20:00:00,0.0005010000000000006
54,0.007246,0.007594,0.006758,0.006898,1526860800,2943610.82,21329.4,2018-05-20 20:00:00,0.0008359999999999999
55,0.007177,0.00769,0.006344,0.006665,1526947200,64740122.68,464639.86,2018-05-21 20:00:00,0.001346
56,0.006001,0.006866,0.005886,0.006463,1527033600,34237861.71,205461.41,2018-05-22 20:00:00,0.00098
57,0.006387,0.006568,0.005966,0.006267,1527120000,3083383.45,19693.57,2018-05-23 20:00:00,0.0006020000000000001
58,0.0069,0.00731,0.00614,0.006199,1527206400,4486634.15,30957.78,2018-05-24 20:00:00,0.00117
59,0.009021,0.009372,0.006853,0.006912,1527292800,15438914.27,139274.45,2018-05-25 20:00:00,0.0025190000000000004
60,0.01191,0.01248,0.00826,0.008772,1527379200,32458524.67,386581.03,2018-05-26 20:00:00,0.00422
61,0.009524,0.01208,0.00937,0.01086,1527465600,22713304.89,216321.52,2018-05-27 20:00:00,0.0027100000000000006
62,0.009281,0.01207,0.008839,0.01054,1527552000,35963064.47,333773.2,2018-05-28 20:00:00,0.0032310000000000012
63,0.008858,0.009766,0.008635,0.009326,1527638400,30165859.63,267209.18,2018-05-29 20:00:00,0.001131
64,0.008936,0.009842,0.008653,0.009178,1527724800,18136104.9,162064.23,2018-05-30 20:00:00,0.0011890000000000008
65,0.009496,0.01057,0.008396,0.008963,1527811200,28178802.41,267585.91,2018-05-31 20:00:00,0.002173999999999999
66,0.009212,0.01055,0.0091,0.009685,1527897600,33929805.75,312561.37,2018-06-01 20:00:00,0.00145
67,0.008914,0.01025,0.008809,0.01025,1527984000,16831918.78,150039.72,2018-06-02 20:00:00,0.0014409999999999996
68,0.007397,0.008716,0.007344,0.008515,1528070400,18676102.15,138147.13,2018-06-03 20:00:00,0.001372
69,0.007877,0.008375,0.007579,0.007609,1528156800,6637997.93,52287.51,2018-06-04 20:00:00,0.0007960000000000007
70,0.007197,0.008252,0.007166,0.007852,1528243200,10432695.43,75084.11,2018-06-05 20:00:00,0.001086000000000001
71,0.007187,0.007483,0.006727,0.007175,1528329600,5791925.6,41626.57,2018-06-06 20:00:00,0.0007559999999999997
72,0.006715,0.007219,0.006655,0.007129,1528416000,1964111.84,13189.01,2018-06-07 20:00:00,0.0005639999999999994
73,0.006895,0.006895,0.006527,0.006806,1528502400,3701042.65,25518.69,2018-06-08 20:00:00,0.00036800000000000027
74,0.005405,0.006108,0.005321,0.006097,1528588800,3980556.68,21514.91,2018-06-09 20:00:00,0.0007869999999999995
75,0.005312,0.005577,0.005051,0.005471,1528675200,4241276.08,22529.66,2018-06-10 20:00:00,0.0005260000000000004
76,0.005044,0.005143,0.004649,0.004945,1528761600,1474927.95,7439.54,2018-06-11 20:00:00,0.0004939999999999996
77,0.004477,0.004915,0.004382,0.004858,1528848000,2621317.06,11735.64,2018-06-12 20:00:00,0.0005330000000000005
78,0.00499,0.005198,0.004689,0.004886,1528934400,21986206.42,109711.17,2018-06-13 20:00:00,0.0005090000000000008
79,0.005226,0.005811,0.004583,0.00468,1529020800,41031721.77,214431.78,2018-06-14 20:00:00,0.001228
80,0.004888,0.00542,0.004773,0.00537,1529107200,25745737.27,125845.16,2018-06-15 20:00:00,0.000647
81,0.004823,0.005007,0.004749,0.004888,1529193600,17009435.87,82036.51,2018-06-16 20:00:00,0.0002580000000000004
82,0.004814,0.005057,0.004617,0.004974,1529280000,20827340.68,100262.82,2018-06-17 20:00:00,0.0004400000000000003
83,0.005099,0.006106,0.004706,0.005008,1529366400,33769416.45,172190.25,2018-06-18 20:00:00,0.0014000000000000002
84,0.004793,0.005989,0.00474,0.005077,1529452800,31182858.62,149459.44,2018-06-19 20:00:00,0.0012490000000000001
85,0.004574,0.005568,0.004248,0.0047,1529539200,33761280.95,154424.1,2018-06-20 20:00:00,0.00132
86,0.003975,0.004159,0.003928,0.004021,1529625600,15085956.73,59966.68,2018-06-21 20:00:00,0.0002310000000000003
87,0.003945,0.004637,0.003604,0.004078,1529712000,30286056.75,119478.49,2018-06-22 20:00:00,0.0010329999999999996
88,0.003683,0.00392,0.003478,0.003783,1529798400,6078193.59,22385.99,2018-06-23 20:00:00,0.0004419999999999997
89,0.003533,0.003895,0.003533,0.003712,1529884800,1436380.62,5074.73,2018-06-24 20:00:00,0.0003619999999999999
90,0.003329,0.00345,0.003222,0.003308,1529971200,2904620.19,9669.48,2018-06-25 20:00:00,0.0002279999999999999
91,0.003543,0.003653,0.003282,0.003534,1530057600,1983457.32,7027.39,2018-06-26 20:00:00,0.0003709999999999998
92,0.003303,0.003601,0.003223,0.003366,1530144000,1618908.44,5347.25,2018-06-27 20:00:00,0.00037799999999999986
93,0.003182,0.003617,0.003182,0.003456,1530230400,2011453.72,6400.45,2018-06-28 20:00:00,0.00043500000000000006
94,0.003528,0.003686,0.003383,0.003437,1530316800,863472.5,3046.33,2018-06-29 20:00:00,0.0003029999999999999
95,0.003372,0.00367,0.00324,0.003516,1530403200,2174417.38,7332.14,2018-06-30 20:00:00,0.00043000000000000026
96,0.005481,0.006839,0.00367,0.00376,1530489600,756648866.23,4147192.44,2018-07-01 20:00:00,0.0031689999999999995
97,0.004712,0.006338,0.00437,0.005312,1530576000,94374092.51,444690.72,2018-07-02 20:00:00,0.001968
98,0.004438,0.005036,0.004251,0.004765,1530662400,488041797.98,2165929.5,2018-07-03 20:00:00,0.0007850000000000001
99,0.004105,0.004512,0.003797,0.004442,1530748800,6367089.0,26136.9,2018-07-04 20:00:00,0.0007150000000000004
100,0.004107,0.004544,0.003769,0.004319,1530835200,5959866.32,24477.17,2018-07-05 20:00:00,0.0007750000000000001
101,0.004712,0.005339,0.003911,0.00445,1530921600,437158910.33,2059892.79,2018-07-06 20:00:00,0.0014279999999999996
102,0.00404,0.00529,0.003651,0.004716,1531008000,11781605.28,47597.69,2018-07-07 20:00:00,0.0016390000000000003
103,0.003866,0.004479,0.003541,0.003927,1531094400,808526624.5,3125763.93,2018-07-08 20:00:00,0.0009380000000000005
104,0.003505,0.004037,0.003271,0.003548,1531180800,5318791.59,18642.36,2018-07-09 20:00:00,0.0007659999999999998
105,0.003476,0.003752,0.003431,0.003609,1531267200,1666366.75,5792.29,2018-07-10 20:00:00,0.0003210000000000001
106,0.003288,0.003525,0.003245,0.003361,1531353600,3200696.4,10523.89,2018-07-11 20:00:00,0.00027999999999999987
107,0.00333,0.003598,0.003114,0.0033,1531440000,198163247.36,659883.61,2018-07-12 20:00:00,0.00048400000000000006
108,0.003028,0.003557,0.002945,0.00334,1531526400,262897461.98,796053.51,2018-07-13 20:00:00,0.0006119999999999997
109,0.003107,0.003372,0.003017,0.003138,1531612800,308820639.83,959505.73,2018-07-14 20:00:00,0.00035499999999999985
110,0.003351,0.003686,0.003289,0.003308,1531699200,220902327.42,740243.7,2018-07-15 20:00:00,0.0003970000000000002
111,0.003593,0.003688,0.003414,0.003493,1531785600,3131177.07,11250.32,2018-07-16 20:00:00,0.00027399999999999994
112,0.003305,0.003511,0.003123,0.003449,1531872000,6409307.69,21182.76,2018-07-17 20:00:00,0.0003879999999999999
113,0.003173,0.00351,0.003135,0.003234,1531958400,3484347.9,11055.84,2018-07-18 20:00:00,0.0003749999999999999
114,0.002967,0.003142,0.002967,0.003039,1532044800,2543947.71,7547.89,2018-07-19 20:00:00,0.0001749999999999998
115,0.002951,0.003181,0.002858,0.003158,1532131200,7394465.0,21821.07,2018-07-20 20:00:00,0.00032299999999999994
116,0.002975,0.003295,0.002252,0.002929,1532217600,393136125.66,1169579.97,2018-07-21 20:00:00,0.001043
117,0.003093,0.00317,0.002761,0.002923,1532304000,3142977.0,9721.23,2018-07-22 20:00:00,0.0004090000000000001
118,0.003284,0.003462,0.002699,0.003299,1532390400,4514556.51,14825.8,2018-07-23 20:00:00,0.0007629999999999998
119,0.003294,0.003483,0.002851,0.003228,1532476800,2262559.39,7452.87,2018-07-24 20:00:00,0.0006320000000000002
120,0.002929,0.003262,0.002768,0.00323,1532563200,2348351.44,6878.32,2018-07-25 20:00:00,0.0004940000000000001
121,0.003175,0.003523,0.002921,0.002978,1532649600,792763.28,2517.02,2018-07-26 20:00:00,0.0006020000000000001
122,0.003186,0.003322,0.002797,0.003167,1532736000,1358812.63,4329.18,2018-07-27 20:00:00,0.0005249999999999999
123,0.003217,0.003366,0.003077,0.00317,1532822400,1356326.0,4363.3,2018-07-28 20:00:00,0.0002890000000000002
124,0.003196,0.003337,0.002968,0.00315,1532908800,705861.65,2255.93,2018-07-29 20:00:00,0.00036899999999999997
125,0.002683,0.003119,0.002596,0.003024,1532995200,2875777.73,7715.71,2018-07-30 20:00:00,0.000523
126,0.002645,0.002843,0.002351,0.002578,1533081600,3739705.43,9891.52,2018-07-31 20:00:00,0.0004920000000000002
127,0.002329,0.002609,0.002264,0.002588,1533168000,3505152.3,8163.5,2018-08-01 20:00:00,0.00034500000000000025
128,0.002289,0.00261,0.002092,0.002368,1533254400,4507551.57,10317.79,2018-08-02 20:00:00,0.0005179999999999998
129,0.002075,0.002454,0.002014,0.00223,1533340800,620478.04,1287.49,2018-08-03 20:00:00,0.00043999999999999985
130,0.00213,0.00258,0.002011,0.002085,1533427200,434238.69,924.93,2018-08-04 20:00:00,0.0005689999999999996
131,0.001924,0.002328,0.001843,0.00211,1533513600,7329033.37,14101.06,2018-08-05 20:00:00,0.0004850000000000002
132,0.00175,0.001965,0.001512,0.001795,1533600000,12302814.96,21529.93,2018-08-06 20:00:00,0.00045300000000000006
133,0.001387,0.001646,0.001355,0.001646,1533686400,4930513.49,6838.62,2018-08-07 20:00:00,0.0002909999999999998
134,0.001381,0.001476,0.00125,0.001418,1533772800,486404645.78,671724.82,2018-08-08 20:00:00,0.00022600000000000007
135,0.001426,0.001489,0.001247,0.00126,1533859200,408599505.88,582662.9,2018-08-09 20:00:00,0.00024200000000000003
136,0.001267,0.00136,0.001174,0.001329,1533945600,130091227.6,164825.59,2018-08-10 20:00:00,0.00018600000000000018
137,0.001267,0.001267,0.001267,0.001267,1534032000,0.0,0.0,2018-08-11 20:00:00,0.0
138,0.0009941,0.001051,0.0009657,0.0009941,1534118400,772914931.03,768354.73,2018-08-12 20:00:00,8.530000000000007e-05
139,0.0008906,0.00103,0.0008349,0.0009741,1534204800,486114584.36,432933.65,2018-08-13 20:00:00,0.00019510000000000013
140,0.0009843,0.001209,0.0008156,0.0009,1534291200,822883470.2,809964.2,2018-08-14 20:00:00,0.0003934
141,0.0009751,0.001141,0.0009464,0.001004,1534377600,770328001.5,751146.83,2018-08-15 20:00:00,0.00019460000000000007
142,0.00108,0.00127,0.001048,0.00108,1534464000,55305094.51,59729.5,2018-08-16 20:00:00,0.00022199999999999998
143,0.0009435,0.001542,0.000914,0.001002,1534550400,99661934.61,94031.04,2018-08-17 20:00:00,0.000628
144,0.001052,0.001348,0.0009288,0.0009588,1534636800,110564347.19,116313.69,2018-08-18 20:00:00,0.0004192
145,0.0008666,0.001647,0.0008395,0.0009505,1534723200,146840225.23,127251.74,2018-08-19 20:00:00,0.0008075000000000001
146,0.0009643,0.001262,0.0008715,0.0008996,1534809600,51192381.37,49364.81,2018-08-20 20:00:00,0.0003905000000000001
147,0.0008922,0.001522,0.0008111,0.0009274,1534896000,542076321.99,483640.49,2018-08-21 20:00:00,0.0007108999999999999
148,0.0009305,0.001014,0.0008818,0.0009093,1534982400,85410783.58,82378.7,2018-08-22 20:00:00,0.00013219999999999996
