,close,high,low,open,time,volumefrom,volumeto,timestamp
296,47.81,53.01,47.56,52.86,1527465600,129062.14,6386806.08,2018-05-27 20:00:00
297,52.23,53.64,47.51,47.81,1527552000,150602.92,7688466.66,2018-05-28 20:00:00
298,51.46,53.52,50.31,52.23,1527638400,82475.0,4283672.0,2018-05-29 20:00:00
299,53.04,54.28,50.79,51.46,1527724800,87932.02,4672140.78,2018-05-30 20:00:00
300,55.65,56.2,52.93,53.04,1527811200,138951.77,7585321.49,2018-05-31 20:00:00
301,56.74,57.56,54.86,55.65,1527897600,133316.99,7528006.06,2018-06-01 20:00:00
302,56.41,58.28,55.64,56.74,1527984000,111185.95,6333671.83,2018-06-02 20:00:00
303,53.45,57.36,52.27,56.41,1528070400,119274.96,6484028.46,2018-06-03 20:00:00
304,54.54,55.02,51.84,53.45,1528156800,103564.94,5506974.91,2018-06-04 20:00:00
305,53.81,54.69,52.58,54.61,1528243200,72222.74,3889144.25,2018-06-05 20:00:00
306,53.53,54.94,52.94,53.81,1528329600,62374.0,3354528.4,2018-06-06 20:00:00
307,52.31,53.84,51.83,53.53,1528416000,58190.74,3052951.67,2018-06-07 20:00:00
308,50.77,53.28,50.62,52.31,1528502400,55309.96,2885901.94,2018-06-08 20:00:00
309,45.35,50.91,43.81,50.77,1528588800,228039.21,10704189.2,2018-06-09 20:00:00
310,45.56,45.68,42.55,45.35,1528675200,119959.81,5297634.51,2018-06-10 20:00:00
311,41.25,46.49,40.21,45.62,1528761600,164477.7,7111306.91,2018-06-11 20:00:00
312,37.94,41.5,35.76,41.25,1528848000,246404.06,9450744.45,2018-06-12 20:00:00
313,40.65,41.96,37.43,37.94,1528934400,195464.18,7791560.86,2018-06-13 20:00:00
314,37.87,40.8,37.81,40.65,1529020800,65127.14,2563157.94,2018-06-14 20:00:00
315,37.91,38.54,36.4,37.87,1529107200,79327.05,2980574.05,2018-06-15 20:00:00
316,38.5,39.72,37.41,37.91,1529193600,77737.95,2977110.21,2018-06-16 20:00:00
317,39.53,40.8,36.87,38.5,1529280000,170298.08,6653946.37,2018-06-17 20:00:00
318,39.95,41.44,38.74,39.53,1529366400,92098.74,3673261.02,2018-06-18 20:00:00
319,38.96,39.95,37.51,39.95,1529452800,97802.14,3748221.78,2018-06-19 20:00:00
320,37.63,39.57,37.0,38.96,1529539200,82372.44,3139820.72,2018-06-20 20:00:00
321,32.99,37.63,32.13,37.63,1529625600,235613.59,8126221.34,2018-06-21 20:00:00
322,33.86,34.73,32.59,32.99,1529712000,71903.02,2412331.47,2018-06-22 20:00:00
323,31.12,34.16,28.63,33.86,1529798400,336767.53,10579694.03,2018-06-23 20:00:00
324,31.59,32.82,30.56,31.12,1529884800,90854.28,2886534.04,2018-06-24 20:00:00
325,30.0,31.69,29.76,31.59,1529971200,90903.62,2795798.27,2018-06-25 20:00:00
326,30.39,30.57,29.44,30.0,1530057600,71889.28,2152506.19,2018-06-26 20:00:00
327,28.24,30.57,28.08,30.39,1530144000,78920.37,2336925.9,2018-06-27 20:00:00
328,29.59,30.17,27.06,28.24,1530230400,172957.57,4877737.16,2018-06-28 20:00:00
329,30.9,32.09,29.57,29.59,1530316800,197258.29,6080560.87,2018-06-29 20:00:00
330,31.33,31.6,29.9,30.9,1530403200,139190.66,4272648.44,2018-06-30 20:00:00
331,36.19,37.2,31.05,31.33,1530489600,489113.47,16967653.65,2018-07-01 20:00:00
332,35.81,38.86,35.41,36.19,1530576000,569676.98,21055958.44,2018-07-02 20:00:00
333,40.58,48.43,34.87,35.81,1530662400,865740.96,34800950.52,2018-07-03 20:00:00
334,40.18,43.53,39.18,40.58,1530748800,684125.55,28361343.32,2018-07-04 20:00:00
335,37.55,40.4,36.66,40.18,1530835200,345098.72,13107114.55,2018-07-05 20:00:00
336,38.73,38.86,36.18,37.55,1530921600,146601.95,5436137.83,2018-07-06 20:00:00
337,39.01,40.99,38.66,38.73,1531008000,310295.41,12281065.09,2018-07-07 20:00:00
338,36.29,39.25,36.17,39.01,1531094400,246531.41,9296711.22,2018-07-08 20:00:00
339,33.26,36.78,32.57,36.29,1531180800,432777.1,14901355.77,2018-07-09 20:00:00
340,33.83,34.73,31.91,33.26,1531267200,207206.79,6899774.71,2018-07-10 20:00:00
341,32.17,33.86,30.31,33.83,1531353600,259171.01,8190629.9,2018-07-11 20:00:00
342,33.09,34.37,31.88,32.17,1531440000,289692.11,9553121.59,2018-07-12 20:00:00
343,32.48,33.63,31.5,33.09,1531526400,92659.01,3010567.27,2018-07-13 20:00:00
344,33.62,33.95,32.11,32.48,1531612800,124415.9,4154201.17,2018-07-14 20:00:00
345,36.74,37.24,33.0,33.62,1531699200,266175.49,9474064.69,2018-07-15 20:00:00
346,39.33,40.26,35.69,36.74,1531785600,321185.53,12203669.51,2018-07-16 20:00:00
347,37.51,40.81,36.66,39.33,1531872000,308188.2,12036356.46,2018-07-17 20:00:00
348,35.96,38.2,35.65,37.51,1531958400,165816.64,6078003.5,2018-07-18 20:00:00
349,33.17,35.96,32.82,35.96,1532044800,237059.57,8103046.95,2018-07-19 20:00:00
350,34.09,35.32,31.79,33.17,1532131200,158734.38,5312969.68,2018-07-20 20:00:00
351,33.15,34.86,32.54,34.09,1532217600,126389.05,4281087.45,2018-07-21 20:00:00
352,32.1,34.68,32.0,33.15,1532304000,186752.75,6212235.68,2018-07-22 20:00:00
353,33.79,35.75,31.2,32.1,1532390400,290568.85,9796833.84,2018-07-23 20:00:00
354,34.16,35.5,33.5,33.79,1532476800,151974.77,5213956.0,2018-07-24 20:00:00
355,33.1,35.67,32.73,34.16,1532563200,147894.35,5093548.15,2018-07-25 20:00:00
356,33.36,33.91,32.21,33.1,1532649600,115884.08,3844824.34,2018-07-26 20:00:00
357,34.05,34.06,32.62,33.36,1532736000,55659.92,1847666.53,2018-07-27 20:00:00
358,33.48,34.32,33.17,34.05,1532822400,64100.26,2160362.3,2018-07-28 20:00:00
359,31.95,33.5,31.37,33.48,1532908800,107049.8,3455527.76,2018-07-29 20:00:00
360,29.69,32.09,29.2,31.95,1532995200,180617.15,5506032.05,2018-07-30 20:00:00
361,29.74,30.29,28.53,29.69,1533081600,169553.18,4973867.18,2018-07-31 20:00:00
362,28.24,29.97,27.8,29.74,1533168000,98132.33,2797080.01,2018-08-01 20:00:00
363,27.91,28.58,26.63,28.24,1533254400,161881.27,4446556.27,2018-08-02 20:00:00
364,26.72,28.76,26.15,27.91,1533340800,150891.35,4074494.92,2018-08-03 20:00:00
365,27.68,28.1,26.17,26.72,1533427200,109675.45,2985236.33,2018-08-04 20:00:00
366,26.17,28.31,25.67,27.68,1533513600,151479.66,4079885.13,2018-08-05 20:00:00
367,25.1,27.88,24.76,26.17,1533600000,340844.22,9055964.7,2018-08-06 20:00:00
368,21.84,25.1,20.96,25.1,1533686400,416237.84,9449228.85,2018-08-07 20:00:00
369,22.29,22.91,20.79,21.84,1533772800,230606.25,5111809.37,2018-08-08 20:00:00
370,19.76,22.67,19.27,22.29,1533859200,275191.74,5696159.95,2018-08-09 20:00:00
371,17.61,19.82,17.2,19.76,1533945600,348437.81,6330127.5,2018-08-10 20:00:00
372,17.61,17.61,17.61,17.61,1534032000,0.0,0.0,2018-08-11 20:00:00
373,15.65,18.94,15.6,18.52,1534118400,285780.16,4879363.59,2018-08-12 20:00:00
374,16.07,16.26,13.68,15.65,1534204800,876479.85,13033471.83,2018-08-13 20:00:00
375,15.63,17.74,15.52,16.07,1534291200,718846.31,11823506.58,2018-08-14 20:00:00
376,16.05,17.36,15.38,15.63,1534377600,489753.8,8044247.58,2018-08-15 20:00:00
377,20.65,20.8,15.91,16.05,1534464000,760793.32,14045230.16,2018-08-16 20:00:00
378,19.16,20.98,17.59,20.65,1534550400,605332.57,11578280.42,2018-08-17 20:00:00
379,19.81,20.98,17.78,19.16,1534636800,506323.47,9856091.52,2018-08-18 20:00:00
380,17.1,20.29,16.48,19.81,1534723200,537595.33,9810660.09,2018-08-19 20:00:00
381,17.8,18.23,16.96,17.1,1534809600,298480.86,5262298.31,2018-08-20 20:00:00
382,16.45,19.4,15.81,17.8,1534896000,601540.56,10623995.09,2018-08-21 20:00:00
383,16.98,17.31,16.41,16.45,1534982400,174213.65,2940756.1,2018-08-22 20:00:00
